,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
21,22,4,153,2,1803,306,1406,LVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",97,16.92,5.59,21.24,1.65,20.21,5.2,7.09,-0.9,3.65
22,23,1,248,3,248,495,1595,LVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",97,-13.98,-6.08,-7.27,-11,-10.46,-3.58,-10.57,-11.61,-4.07
23,24,4,187,2,1837,374,1474,LVF-ASS-WEAK,BOND,FAMILY,no,"['0', '0', '0', '0', '0', '0']",97,0,0,0,0,0,0,0,0,0
0,1,1,269,3,269,537,1637,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",98,-18.22,-13.99,-25.05,-15.12,-8.74,-9.65,-7.47,-8.26,-7.47
1,2,3,202,2,1302,404,1504,LVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",98,1.29,-4.9,-4.92,-3.11,-1.7,0.55,-2.56,-1.59,-8.45
2,3,1,347,4,347,693,1793,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",98,2.13,7.78,7.56,6.31,4.46,4.61,2.18,4.8,4.99
3,4,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,15.16,10.22,13,16.42,14.78,1.6,16.79,10.38,9.83
4,5,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,-6.36,-5.79,-4,-5.32,-7.78,-4.79,-4.51,-2.2,0.3
5,6,4,233,3,1883,466,1566,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",98,3.59,3.25,4.55,7.68,7.02,5.04,10.3,7.96,12.67
6,7,3,199,2,1299,398,1498,RVF-ASS-UNREL,NATION,HOLD,no,"['0', '0', '0', '0', '0', '0']",98,0.87,-0.21,-0.19,3.11,3.13,-1.29,5.32,2.5,5.13
7,8,4,233,3,1883,466,1566,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",98,-2.44,-4.34,-3.17,-6.67,-4.28,-7.57,-7.18,-7.49,-5.26
8,9,3,202,2,1302,404,1504,LVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",98,0.64,6.78,-3.32,1.11,-8.02,4.16,-9.3,-1.17,-6.21
9,10,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,-0.63,-2.62,1.21,-5.34,-2.3,-4.22,-3.11,-2.85,-2.31
10,11,2,296,3,846,591,1691,LVF-ASS-WEAK,DOZE,TIRED,no,"['0', '0', '0', '0', '0', '0']",98,16.76,24,24.09,23,13.55,20.5,13.17,17.16,9.73
11,12,3,224,3,1324,448,1548,LVF-ASS-WEAK,ACCUSE,TRIAL,no,"['0', '0', '0', '0', '0', '0']",98,17.85,18.02,19,12.7,16.58,10.39,13.22,16.02,7.15
12,13,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,5.76,6.08,9.91,11.48,7.6,11.17,17.46,14.88,18.83
13,14,1,269,3,269,537,1637,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",98,0,0,0,0,0,0,0,0,0
14,15,1,269,3,269,537,1637,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",98,12.53,10.28,15.46,14.11,14.62,9.58,13.6,11.68,6.99
15,16,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,19.79,17.61,24,17.22,15.78,13.26,11.72,12.22,7.25
16,17,2,216,2,766,431,1531,LVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",98,0,0,0,0,0,0,0,0,0
17,18,3,202,2,1302,404,1504,LVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",98,0,0,0,0,0,0,0,0,0
18,19,3,202,2,1302,404,1504,LVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",98,17.9,10.08,22.59,10.84,11.81,4.66,12.93,7.99,6.75
19,20,1,269,3,269,537,1637,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",98,14.46,13.58,15.86,16.48,14.7,13.81,18.43,13.85,19.14
20,21,4,187,2,1837,374,1474,LVF-ASS-WEAK,BOND,FAMILY,no,"['0', '0', '0', '0', '0', '0']",98,28.53,25.27,31.43,23.11,22.23,14.29,17.27,17.14,7.87
21,22,4,187,2,1837,374,1474,LVF-ASS-WEAK,BOND,FAMILY,no,"['0', '0', '0', '0', '0', '0']",98,7.98,8.45,20.88,11.34,-0.95,-0.94,1.98,6.72,6.66
22,23,1,269,3,269,537,1637,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",98,1.13,3.01,6.49,-3.43,-5.04,-3.43,-10.71,-12.51,-12.08
23,24,4,211,2,1861,422,1522,LVF-ASS-WEAK,BEG,HUNGRY,no,"['0', '0', '0', '0', '0', '0']",98,-3.16,-1.37,-5.08,4.31,0.64,5.21,5.6,7.6,7.88
0,1,1,290,3,290,579,1679,LVF-ASS-WEAK,CHANCE,LAST,no,"['0', '0', '0', '0', '0', '0']",99,-1.47,-4.35,-5.17,-0.62,4.06,1.09,5.06,6.58,3.8
1,2,3,217,2,1317,434,1534,LVF-ASS-WEAK,FOGGY,DAY,no,"['0', '0', '0', '0', '0', '0', '0']",99,-2.24,2.02,0.08,-2.57,-2.29,-5.14,-7.97,-9.47,-15.68
2,3,1,372,4,372,743,1843,LVF-ASS-WEAK,BLOT,MARK,no,"['0', '0', '0', '0', '0', '0']",99,0,0,0,0,0,0,0,0,0
3,4,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,6.06,0.33,3.84,9.14,7.96,-0.12,8.06,3.57,9.15
4,5,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,-8.18,-6.14,-9.2,-9.7,-3.71,-10.69,-7.65,-6.91,-6.51
5,6,4,281,3,1931,562,1662,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",99,-16.81,-20.75,-17.97,-17.07,-12.82,-20.44,-12.66,-18.73,-11.1
6,7,3,210,2,1310,420,1520,RVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",99,8.44,6.56,7.23,5.78,6.27,4.01,6.41,4.02,-0.67
7,8,4,281,3,1931,562,1662,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",99,-13.71,-6.06,-6.24,-9.23,-10.78,-7.82,-13.69,-12.72,-5.6
8,9,3,217,2,1317,434,1534,LVF-ASS-WEAK,FOGGY,DAY,no,"['0', '0', '0', '0', '0', '0']",99,4.81,5.38,7.33,9.63,10.16,9.92,15.03,10.7,9.61
9,10,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,0.32,2.08,-2.24,4.56,7.62,6.91,15.27,11.73,14.34
10,11,2,298,3,848,595,1695,LVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",99,6.94,7.09,8.97,0.55,3.98,0,-2.21,-3.92,-11.38
11,12,3,229,3,1329,458,1558,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",99,10.22,9.79,9.58,9.92,9.85,6.72,6.5,8.72,6.45
12,13,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,-1.9,-3.48,-1.64,4.38,-3.76,-3.05,6.39,3.47,11.52
13,14,1,290,3,290,579,1679,LVF-ASS-WEAK,CHANCE,LAST,no,"['0', '0', '0', '0', '0', '0']",99,5.81,8.61,10.38,8.6,3.44,10.82,7,11.1,10.55
14,15,1,290,3,290,579,1679,LVF-ASS-WEAK,CHANCE,LAST,no,"['0', '0', '0', '0', '0', '0']",99,0.41,-4.51,-2.5,-0.58,0.38,2.52,4.11,3.7,9.88
15,16,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,0,0,0,0,0,0,0,0,0
16,17,2,228,3,778,455,1555,LVF-ASS-WEAK,CARAVAN,TRIP,no,"['0', '0', '0', '0', '0', '0']",99,0,0,0,0,0,0,0,0,0
17,18,3,217,2,1317,434,1534,LVF-ASS-WEAK,FOGGY,DAY,no,"['0', '0', '0', '0', '0', '0']",99,0,0,0,0,0,0,0,0,0
18,19,3,217,2,1317,434,1534,LVF-ASS-WEAK,FOGGY,DAY,no,"['0', '0', '0', '0', '0', '0']",99,4.72,0.27,7.27,2.01,3.02,0.74,2.97,2.36,2.81
19,20,1,290,3,290,579,1679,LVF-ASS-WEAK,CHANCE,LAST,no,"['0', '0', '0', '0', '0', '0']",99,14.97,13.52,24.91,22.58,12.98,14.47,16.14,16.95,12.82
20,21,4,211,2,1861,422,1522,LVF-ASS-WEAK,BEG,HUNGRY,no,"['0', '0', '0', '0', '0', '0']",99,-2.35,-11.07,-6.82,-6.45,-1.71,-8.98,-9.7,-12.07,-9.6
21,22,4,211,2,1861,422,1522,LVF-ASS-WEAK,BEG,HUNGRY,no,"['0', '0', '0', '0', '0', '0']",99,0,0,0,0,0,0,0,0,0
22,23,1,290,3,290,579,1679,LVF-ASS-WEAK,CHANCE,LAST,no,"['0', '0', '0', '0', '0', '0']",99,-14.48,-10.46,-16.12,-17.81,-18.14,-9.84,-23.26,-18.88,-17.08
23,24,4,233,3,1883,466,1566,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",99,11.44,17.1,14.61,14.25,9.25,17.43,15.61,21.72,15.83
0,1,1,291,3,291,581,1681,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",100,12.95,6.61,6.4,9.72,9.35,7.9,10.07,8.89,4.21
1,2,3,224,3,1324,448,1548,LVF-ASS-WEAK,ACCUSE,TRIAL,no,"['0', '0', '0', '0', '0', '0']",100,3.38,-1.15,-0.28,2.14,-2.45,-2.52,-0.35,0.9,-4.76
2,3,1,386,4,386,771,1871,LVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
3,4,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,14.08,10.74,12.02,11.22,12.24,9.16,12.02,9.58,5.04
4,5,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,19.42,14.74,16.64,19.05,17.28,13.18,18.89,19.14,18.55
5,6,4,287,3,1937,574,1674,LVF-ASS-WEAK,CLOTH,DISH,no,"['0', '0', '0', '0', '0', '0']",100,-9.03,-10.47,-10.16,-11.84,-4.76,-8.5,-12.73,-15.71,-6.64
6,7,3,231,3,1331,462,1562,RVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
7,8,4,287,3,1937,574,1674,LVF-ASS-WEAK,CLOTH,DISH,no,"['0', '0', '0', '0', '0', '0']",100,-2.65,-10.81,-3.25,-6.49,-2.09,-10.02,-6.05,-9.06,-4.47
8,9,3,224,3,1324,448,1548,LVF-ASS-WEAK,ACCUSE,TRIAL,no,"['0', '0', '0', '0', '0', '0']",100,20.2,6.57,7.65,1.59,2.97,4.7,-0.04,-1.09,-4.54
9,10,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,0.5,7.08,8.46,4.87,-1.01,4.2,3.04,5.78,5.57
10,11,2,363,4,913,725,1825,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",100,23.77,30.64,28.02,31.16,15.89,24.95,21.93,25.18,13.77
11,12,3,240,3,1340,480,1580,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
12,13,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,16.17,5.95,14.08,17.91,17.31,4.11,21.41,14.34,20.15
13,14,1,291,3,291,581,1681,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",100,-7.72,-2.19,-3.79,-1.33,-7.98,4.06,0.87,6.88,13.46
14,15,1,291,3,291,581,1681,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",100,8.33,0.67,6.72,5.94,8.37,-1.05,9.38,4.87,5.41
15,16,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
16,17,2,242,3,792,483,1583,LVF-ASS-WEAK,KITTEN,CUTE,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
17,18,3,224,3,1324,448,1548,LVF-ASS-WEAK,ACCUSE,TRIAL,no,"['0', '0', '0', '0', '0', '0']",100,10.82,7.32,8.26,11.23,8.51,9.05,10.37,9.16,5.65
18,19,3,224,3,1324,448,1548,LVF-ASS-WEAK,ACCUSE,TRIAL,no,"['0', '0', '0', '0', '0', '0']",100,11.32,9.57,20.59,16.23,16.12,10.2,17.39,15.91,15.07
19,20,1,291,3,291,581,1681,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",100,11.83,12.39,13.39,14.16,12.32,15.01,11.77,15.92,10.11
20,21,4,233,3,1883,466,1566,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",100,18.25,17.25,20.71,19.87,15.17,9.06,19.78,22.41,17.58
21,22,4,233,3,1883,466,1566,LVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",100,0,0,0,0,0,0,0,0,0
22,23,1,291,3,291,581,1681,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",100,3.32,9.39,6.6,5.48,-1.16,7.42,1.03,6.05,6.39
23,24,4,281,3,1931,562,1662,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",100,-15.33,-11.13,-13.28,-10.03,-10.66,-6.16,-6.65,-5.37,3.09
0,1,1,302,3,302,603,1703,LVF-ASS-WEAK,CONSTANT,MOTION,no,"['0', '0', '0', '0', '0', '0']",101,4.8,-2.47,-0.6,6.59,6.87,1.4,7.36,6.53,8.95
1,2,3,229,3,1329,458,1558,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",101,2.15,7.12,6.87,11.97,8.76,7.84,10.17,12.12,5.75
2,3,1,407,4,407,813,1913,LVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",101,-10.59,-9.64,-12.47,-9.53,-8.3,-3.4,-6.94,-3.45,-0.27
3,4,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,17.22,17.45,16.4,21.53,13.14,16.81,16.04,15.84,13.1
4,5,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,-8.75,-4.73,-4.32,-7.46,-8.15,0.76,-9.87,-5.65,-5.32
5,6,4,316,3,1966,632,1732,LVF-ASS-WEAK,DOZE,TIRED,no,"['0', '0', '0', '0', '0', '0']",101,-1.15,6.19,4.8,0.01,-4.06,0.36,-3.37,-1.57,-2.51
6,7,3,232,3,1332,464,1564,RVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",101,22.09,15.11,20.42,18.11,19.06,9.57,21.56,13.75,10.68
7,8,4,316,3,1966,632,1732,LVF-ASS-WEAK,DOZE,TIRED,no,"['0', '0', '0', '0', '0', '0']",101,-6.35,-7.54,-4.61,-16.13,-7.54,-12.68,-11.93,-15.09,-11.03
8,9,3,229,3,1329,458,1558,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0', '0']",101,-22.74,-6.69,-12.19,-3.69,-9.65,1.45,-7.46,3.56,10.59
9,10,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,17.22,17.08,18.88,16.1,17.39,13.02,17.22,14.38,17.31
10,11,2,426,4,976,851,1951,LVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",101,10.95,8.73,9.14,7.09,9.54,10.67,2.15,1.74,-1.32
11,12,3,248,3,1348,496,1596,LVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",101,15.29,10.53,15.03,16.87,16.67,11.89,18.14,14.29,10.22
12,13,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,6.34,5.59,6.42,13.53,10.33,9.36,20.49,12.98,23.72
13,14,1,302,3,302,603,1703,LVF-ASS-WEAK,CONSTANT,MOTION,no,"['0', '0', '0', '0', '0', '0']",101,7.58,12.03,7.82,11.71,7.11,9.53,10.98,14.15,10.58
14,15,1,302,3,302,603,1703,LVF-ASS-WEAK,CONSTANT,MOTION,no,"['0', '0', '0', '0', '0', '0']",101,13.21,10.4,15.18,16.45,14.77,4.74,16.8,11.63,12.31
15,16,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,0,0,0,0,0,0,0,0,0
16,17,2,247,3,797,493,1593,LVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",101,0,0,0,0,0,0,0,0,0
17,18,3,229,3,1329,458,1558,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",101,11.8,13.35,17.4,13.76,7.2,10.27,11.18,13.77,9.2
18,19,3,229,3,1329,458,1558,LVF-ASS-WEAK,FLUNK,GRADE,no,"['0', '0', '0', '0', '0', '0']",101,16.08,12.08,16.44,11.42,4.44,1.88,5.83,2.64,0.63
19,20,1,302,3,302,603,1703,LVF-ASS-WEAK,CONSTANT,MOTION,no,"['0', '0', '0', '0', '0', '0']",101,0,0,0,0,0,0,0,0,0
20,21,4,281,3,1931,562,1662,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",101,23.01,20,22.89,17.75,11.64,7.83,7.78,4.79,-3.93
21,22,4,281,3,1931,562,1662,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",101,19.07,12.72,22.15,12.44,21.21,8.72,15.02,5.11,12.82
22,23,1,302,3,302,603,1703,LVF-ASS-WEAK,CONSTANT,MOTION,no,"['0', '0', '0', '0', '0', '0']",101,-17.12,-16.31,-18.86,-22.71,-13.25,-14.59,-21.28,-19.55,-17.96
23,24,4,287,3,1937,574,1674,LVF-ASS-WEAK,CLOTH,DISH,no,"['0', '0', '0', '0', '0', '0']",101,-7.12,-6.46,-9.9,-2.94,-2.82,0.28,1.54,3.3,6.21
0,1,1,314,3,314,627,1727,LVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",102,5.55,6.26,3.8,11,7.24,7.95,9.89,8.43,6.7
1,2,3,240,3,1340,480,1580,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",102,-12.9,-12.31,-15.39,-13.49,-3.85,-10.53,-13.61,-15.14,-20.23
2,3,1,420,4,420,839,1939,LVF-ASS-WEAK,CURSE,DEVIL,no,"['0', '0', '0', '0', '0', '0']",102,-8.1,-2.2,-8.37,2.93,-2.76,2.64,8,10.61,17.78
3,4,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,2.05,-1.81,-2.43,6.2,6.75,2.76,8.67,4.87,10.35
4,5,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,6.74,7.15,6.1,10.06,5.03,6.16,11.19,8.1,9.18
5,6,4,324,3,1974,648,1748,LVF-ASS-WEAK,PATRIOT,CITIZEN,no,"['0', '0', '0', '0', '0', '0']",102,0,0,0,0,0,0,0,0,0
6,7,3,279,3,1379,558,1658,RVF-ASS-UNREL,GLOBE,CLEVER,no,"['0', '0', '0', '0', '0', '0']",102,3.49,3.66,5.02,-1.02,2.29,1.54,-2.78,-4.43,-3.69
7,8,4,324,3,1974,648,1748,LVF-ASS-WEAK,PATRIOT,CITIZEN,no,"['0', '0', '0', '0', '0', '0']",102,3.12,7.33,5.56,1.77,-3.04,-1.47,2.49,3.68,8.01
8,9,3,240,3,1340,480,1580,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",102,11.83,13.13,14.8,10.71,14.96,10.04,14,7.13,3.97
9,10,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,26.65,31.54,33.01,30.27,20.55,22.35,24.1,24.88,14.06
10,11,2,502,5,1052,1003,2103,LVF-ASS-WEAK,BLOW,BUBBLE,no,"['0', '0', '0', '0', '0', '0']",102,5.26,8.75,7.94,9.42,1.39,10.58,3.93,10.41,3.64
11,12,3,289,3,1389,578,1678,LVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0', '0']",102,0,0,0,0,0,0,0,0,0
12,13,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,10.3,17.18,11.85,12.98,8.96,15.29,18.04,17.84,11.43
13,14,1,314,3,314,627,1727,LVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",102,5.17,2.95,3.34,2.4,3.07,-1.78,0.88,-1.61,1.16
14,15,1,314,3,314,627,1727,LVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",102,4.08,-5.57,-1.88,2.69,5.46,-1.44,6.52,4.31,6.5
15,16,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,0,0,0,0,0,0,0,0,0
16,17,2,271,3,821,541,1641,LVF-ASS-WEAK,CHISEL,CREATE,no,"['0', '0', '0', '0', '0', '0']",102,12.1,15.1,15.48,16.31,16.86,14.61,19.46,16.76,13.26
17,18,3,240,3,1340,480,1580,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",102,5.13,5.29,5.56,3.55,6.25,3.74,4.81,1.96,-2.94
18,19,3,240,3,1340,480,1580,LVF-ASS-WEAK,CHAMPION,BOXER,no,"['0', '0', '0', '0', '0', '0']",102,-0.79,-0.08,7.79,-3.66,-3.44,-7.75,-6.28,-7.8,-7.15
19,20,1,314,3,314,627,1727,LVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",102,-5.42,-5.71,-6.85,-0.33,-0.28,-1.52,1.27,6.2,12.95
20,21,4,287,3,1937,574,1674,LVF-ASS-WEAK,CLOTH,DISH,no,"['0', '0', '0', '0', '0', '0']",102,20.37,18.71,30.44,26.82,12.18,15.94,18.82,18.77,12.61
21,22,4,287,3,1937,574,1674,LVF-ASS-WEAK,CLOTH,DISH,no,"['0', '0', '0', '0', '0', '0']",102,0,0,0,0,0,0,0,0,0
22,23,1,314,3,314,627,1727,LVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",102,6.56,7.87,18.18,4.15,-3.37,-3.85,-11.19,-11.01,-20.79
23,24,4,316,3,1966,632,1732,LVF-ASS-WEAK,DOZE,TIRED,no,"['0', '0', '0', '0', '0', '0']",102,0,0,0,0,0,0,0,0,0
0,1,1,342,4,342,683,1783,LVF-ASS-WEAK,BLIND,SIDE,no,"['0', '0', '0', '0', '0', '0']",103,3.72,3.98,10.54,9.87,4.1,4.47,7.95,9.15,9.17
1,2,3,248,3,1348,496,1596,LVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",103,-12.29,-11.81,-16.3,-10.03,-5.33,-5.27,-4.36,-4.17,-6.37
2,3,1,440,4,440,879,1979,LVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
3,4,2,287,3,837,573,1673,LVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",103,11.91,4.24,6.02,9.02,14.85,1.98,10.81,8.17,5.89
4,5,2,287,3,837,573,1673,LVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",103,6.72,5.71,5.95,4.87,7.92,2.56,9.97,6.16,8.75
5,6,4,335,4,1985,670,1770,LVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
6,7,3,295,3,1395,590,1690,RVF-ASS-UNREL,VEIN,CRADLE,no,"['0', '0', '0', '0', '0', '0']",103,5.28,0.18,2.64,3.35,5.86,0.96,4.25,1.53,0.97
7,8,4,335,4,1985,670,1770,LVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
8,9,3,248,3,1348,496,1596,LVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
9,10,2,287,3,837,573,1673,LVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
10,11,2,528,5,1078,1055,2155,LVF-ASS-WEAK,CLIMBER,HIGH,no,"['0', '0', '0', '0', '0', '0']",103,-1.6,0.56,-1.66,-7.99,-6.08,-2.46,-12.41,-14.43,-11.83
11,12,3,290,3,1390,580,1680,LVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",103,7.92,-2.69,4.24,8.45,6.94,1.59,7.03,4.54,5.27
12,13,2,287,3,837,573,1673,LVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",103,0,0,0,0,0,0,0,0,0
13,14,1,342,4,342,683,1783,LVF-ASS-WEAK,BLIND,SIDE,no,"['0', '0', '0', '0', '0', '0']",103,3,1.56,6.58,-6.52,-5.47,-6.19,-11.27,-12.14,-20.51
14,15,1,342,4,342,683,1783,LVF-ASS-WEAK,BLIND,SIDE,no,"['0', '0', '0', '0', '0', '0']",103,13.58,15.04,15.79,17.35,13.54,13.66,15.66,16.14,12.15
15,16,2,287,3,837,573,1673,LVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",103,20.34,23.17,26.74,25.12,16.23,23.57,23.6,27.33,23.78
