,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,12,13,16,17,20,21,24,25
1,2,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,-0.09,-1.08,-3.47,-5.24,-3.94,-5.5,-2.86,-5.17
2,3,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,7.39,8.04,4.91,3.7,4.73,5.32,5.93,4.18
3,4,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,0,0,0,0,0,0,0,0
4,5,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,0,0,0,0,0,0,0,0
5,6,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,4.98,7.8,6.16,10.47,11.7,10.15,4.36,10.72
6,7,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,5.44,5.64,5.59,6.78,8.96,10.45,4.99,7.19
7,8,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,8.03,9.48,9.23,11.81,11.38,10.49,6.7,5.89
8,9,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,0,0,0,0,0,0,0,0
9,10,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,0.9,2,4.1,4.51,5.95,5.23,3.83,3.81
10,11,1,6,1,6,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",59,7.55,9.48,6.54,9.14,8.58,5.08,4.22,6.85
11,12,3,37,1,697,88,639,RVF-ASS-WEAK,BUCKET,WASH,no,"['0', '0', '0', '0', '0', '0']",59,8.79,11.87,9.9,10.9,12.82,14.21,6.7,15.26
12,13,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,-15.88,-17.39,-13.51,-12.13,-13.49,-9.13,-10.71,-13.32
13,14,3,11,1,671,145,476,RVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0', '0']",59,4.2,6.71,2.4,5.44,3.39,1.7,2.83,3.82
14,15,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,-7.51,-0.82,-3.38,-4.62,-1.13,-5.4,-1.58,-10.9
15,16,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,-2.69,-0.82,-2.39,-0.51,-0.5,-2.12,2.77,0.49
16,17,3,11,1,671,145,476,RVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0', '0']",59,-16.92,-16.05,-14.67,-15.01,-15.44,-11.66,-13.12,-11.25
17,18,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0', '0']",59,13.08,18.82,12.71,19.52,24.02,19.63,10.63,17.34
18,19,3,11,1,671,145,476,RVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",59,-5.29,-2.91,-4.42,0.15,-0.35,-3.48,-9.08,-5.78
19,20,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,-2.91,-1,-1.64,4.87,-0.44,3.79,2.43,8.7
20,21,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,-2.03,-3.38,0.64,-1.14,0.77,0.18,-0.2,-3.37
21,22,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,-4.6,-1.6,-2.75,4.41,-4.89,3.36,1.87,9.51
22,23,3,36,1,696,86,599,RVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",59,9.68,9.27,9.2,11.24,12.5,10.51,5.33,6.45
23,24,4,19,1,1009,266,91,RVF-ASS-WEAK,FREEZE,BURN,no,"['0', '0', '0', '0', '0', '0']",59,8.48,11.02,7.91,8.11,12.2,6.01,2.72,3.61
0,1,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,12.23,16.03,11.39,12.53,11.05,9.45,6.88,9.27
1,2,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,-2.92,-4.93,-1.97,-0.03,-1.53,1.47,2.88,1.66
2,3,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,5.88,9.01,2.64,6.7,6.99,6.65,-0.25,5.85
3,4,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,6.81,9.49,7.42,9.1,10.22,9.44,3.76,10.63
4,5,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,-4.17,0.13,-2.29,1.98,-0.31,-0.79,-6.69,1.81
5,6,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,8.58,6.68,5.93,2.89,5.54,6.4,5.05,0.8
6,7,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,-1.83,2.2,6.34,17.13,4.34,12.5,8.11,24.84
7,8,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,15.16,15.51,10.68,11.65,14.6,9.08,4.29,9.3
8,9,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,0,0,0,0,0,0,0,0
9,10,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,4.43,-0.62,-1.5,-6.35,0.9,-6.06,-3.44,-7.91
10,11,1,11,1,11,265,467,RVF-ASS-WEAK,FORT,PROTECT,no,"['0', '0', '0', '0', '0', '0']",60,2.42,6.08,-5.28,2.19,1.02,-1.3,-6.26,1.76
11,12,3,40,1,700,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",60,4.74,1.82,1.55,4.79,2.61,4.89,1.72,1.45
12,13,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",60,-0.55,-2.19,3.29,0.71,4.64,4.47,4.54,0.74
13,14,3,36,1,696,86,599,RVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",60,6.61,7.12,7.71,8.77,8.49,9.11,7.13,6.72
14,15,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",60,0,0,0,0,0,0,0,0
15,16,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0', '0']",60,0,0,0,0,0,0,0,0
16,17,3,36,1,696,86,599,RVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",60,5.95,7.44,10.21,13.87,11.22,13.12,8.19,9.72
17,18,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0', '0']",60,-5.48,-6.56,-1.88,-1.23,1.48,4.05,-1.48,0.39
18,19,3,36,1,696,86,599,RVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",60,-2.98,-1.37,3.76,7.79,-0.74,11.63,6.71,13.27
19,20,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",60,3.89,4.62,0.86,0.69,1.02,3.4,1,-0.68
20,21,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",60,12.52,7.19,5.75,4.8,6.79,4.99,4.01,1.02
21,22,2,7,1,337,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",60,-1.66,-1.33,-4.39,-6.06,-5.45,-9.05,-7.97,-6.98
22,23,3,37,1,697,88,639,RVF-ASS-WEAK,BUCKET,WASH,no,"['0', '0', '0', '0', '0', '0']",60,14.39,14.01,13.14,11.56,14.11,11.51,11.64,7.97
23,24,4,26,1,1016,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",60,0.57,-1.69,-2.02,-7.01,-3.84,-5.11,-1.59,-10.67
0,1,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,-18.57,-18.68,-16.67,-14.06,-20.52,-12.89,-11.32,-6.84
1,2,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,2.74,2.77,6.08,12.91,9.47,11.74,3.33,9.88
2,3,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,-0.27,0.35,-1.26,-0.31,0,-1.41,-2.29,-2.5
3,4,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,-0.9,0.17,1.64,2.37,0.87,2.56,0.04,1.72
4,5,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,-8.17,-5.18,-6.2,-3.29,-4.4,-4.34,-8.31,-5.67
5,6,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,7.81,5.39,6.05,2.61,2.49,6.55,4.87,0.57
6,7,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,17.77,21.66,23.29,22.75,23.52,26.09,21.57,17.03
7,8,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,7.48,11.23,12.02,13.2,13.99,14.73,6.39,7.68
8,9,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,26.21,26.3,26.02,19.64,32.48,21.61,17.16,9.77
9,10,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,11.97,9.17,17.26,11.26,13.41,15.87,17.59,8.69
10,11,1,19,1,19,114,24,RVF-ASS-WEAK,CEREMONY,AWARD,no,"['0', '0', '0', '0', '0', '0']",61,-2.59,-2.87,-1.49,-3.28,-0.82,-0.53,-2.54,-2.06
11,12,3,42,1,702,195,540,RVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",61,9.37,14.05,5.84,16.21,14.82,16.11,2.21,13.67
12,13,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",61,16.38,14.97,11.01,9.89,11.2,10.87,10.99,10.64
13,14,3,37,1,697,88,639,RVF-ASS-WEAK,BUCKET,WASH,no,"['0', '0', '0', '0', '0', '0']",61,20.12,19.53,19.87,15.05,22.48,20.68,16.81,13.16
14,15,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0', '0']",61,-14.01,-4.43,-15.89,-7.31,-8.27,-6.24,-14.36,-9.27
15,16,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",61,-11.19,-14.87,0.68,2.98,2.94,6.01,-1.36,2.35
16,17,3,37,1,697,88,639,RVF-ASS-WEAK,BUCKET,WASH,no,"['0', '0', '0', '0', '0', '0']",61,-3.53,-3.27,5.95,5.69,3.06,9.49,7.48,5.16
17,18,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0', '0']",61,12.62,17.27,16.88,17.05,17.78,18.95,16.75,12.37
18,19,3,37,1,697,88,639,RVF-ASS-WEAK,BUCKET,WASH,no,"['0', '0', '0', '0', '0', '0']",61,0,0,0,0,0,0,0,0
19,20,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",61,0,0,0,0,0,0,0,0
20,21,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",61,-0.88,4.78,0.52,5.78,3.49,1.94,2.7,4.53
21,22,2,13,1,343,194,226,RVF-ASS-WEAK,DISLIKE,ENEMY,no,"['0', '0', '0', '0', '0', '0']",61,-0.78,-3.45,-7.21,-9.24,-4.76,-6.49,-4.74,-7.51
22,23,3,40,1,700,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",61,4.56,3.55,4.92,2.84,1.5,3.54,5.03,2.1
23,24,4,28,1,1018,438,29,RVF-ASS-WEAK,PIE,BAKE,no,"['0', '0', '0', '0', '0', '0']",61,3.23,-1.93,10.9,-0.99,5.98,9.77,12.24,1.23
0,1,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,-8.59,-5.23,-4.99,0.35,-8.88,-2.96,-2.92,3.51
1,2,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,2.34,4.5,11.29,17.47,11.22,16.7,9.83,13.52
2,3,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,0,0,0,0,0,0,0,0
3,4,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,-3.2,0.37,-3.98,-0.75,-1.78,-2.64,-5.05,-0.91
4,5,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,19.99,21.13,18.93,19.85,20.74,17.14,15.25,15.55
5,6,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,0,0,0,0,0,0,0,0
6,7,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,5.81,14,14.4,17.73,16.69,21.41,13.75,18.97
7,8,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,-0.7,0.23,1.19,6.6,6.25,5.69,-5.6,3.76
8,9,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,-4.11,-3.23,3.03,0.11,-0.24,2.11,7.64,4.09
9,10,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,-8.56,-11.12,-10.32,-12.99,-14.62,-15.02,-6.81,-11.18
10,11,1,58,1,58,77,415,RVF-ASS-WEAK,BRANCH,OFFICE,no,"['0', '0', '0', '0', '0', '0']",62,4.84,7.39,11.62,14.4,10.33,13.5,10.97,17.25
11,12,3,55,1,715,234,132,RVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",62,2.66,3.56,1.7,1,5.82,1.41,0.11,3.57
12,13,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",62,0,0,0,0,0,0,0,0
13,14,3,40,1,700,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",62,1.94,1.72,5,6.16,6.86,7.56,5.63,6.03
14,15,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",62,7.43,6.57,7.5,7.66,8.03,11.42,8.18,6.1
15,16,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0', '0']",62,-4.35,-5.42,-0.36,4.93,2.5,4.1,-3.03,8.2
16,17,3,40,1,700,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",62,0,0,0,0,0,0,0,0
17,18,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0', '0']",62,14.01,17.6,16.69,18.79,23.61,20.6,14.1,13.71
18,19,3,40,1,700,587,155,RVF-ASS-WEAK,TICKET,COP,no,"['0', '0', '0', '0', '0', '0']",62,-5.44,-2.5,-6.08,-5.36,-6.58,-5.53,-2.97,-4.93
19,20,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",62,12.13,12.82,16.06,21,16.13,20.64,19.36,22.52
20,21,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",62,0,0,0,0,0,0,0,0
21,22,2,21,1,351,292,89,RVF-ASS-WEAK,GROW,BUILD,no,"['0', '0', '0', '0', '0', '0']",62,0.77,4.11,1.14,1.63,0.72,4.47,-0.58,5.77
22,23,3,42,1,702,195,540,RVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",62,15.33,15.3,18.49,20.33,20.4,21.77,17.46,18.49
23,24,4,34,1,1024,100,633,RVF-ASS-WEAK,CAMPAIGN,VOTE,no,"['0', '0', '0', '0', '0', '0']",62,-1.91,-8.96,-2.75,-15,-4.76,-6.07,3.59,-14.68
0,1,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,2.35,2.01,-3.29,-8.25,-7.02,-6.57,2.16,-6.66
1,2,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,-7.5,-7.15,3.38,4.39,-0.05,6.82,2.75,4.5
2,3,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,-8.62,-7.15,-1.15,-1.53,-3.2,1.25,3.05,-0.05
3,4,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,2.44,3.99,5.29,4.49,5.68,7.58,3.33,2.68
4,5,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,0,0,0,0,0,0,0,0
5,6,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,0,0,0,0,0,0,0,0
6,7,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,0,0,0,0,0,0,0,0
7,8,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,9.59,11.25,13.7,14.4,11.78,12.61,8.05,15.56
8,9,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,-13.06,-12.32,-9.85,-10.78,-15.04,-10.38,-5.31,-9.25
9,10,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,16.16,13.31,9.75,8.39,11.75,6.47,11,9.7
10,11,1,59,1,59,210,576,RVF-ASS-WEAK,DRILL,TEAM,no,"['0', '0', '0', '0', '0', '0']",63,0.28,3.69,3.27,8.97,5.1,8.06,0.33,8.9
11,12,3,62,1,722,26,392,RVF-ASS-WEAK,BACTERIA,MOLD,no,"['0', '0', '0', '0', '0', '0']",63,17.4,12.24,13.79,13.95,15.1,13.03,11.54,8
12,13,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,11.34,8.99,3.99,2.05,4.81,-0.17,4.64,0.71
13,14,3,42,1,702,195,540,RVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",63,5.16,4.01,8.28,3.58,7.65,4.05,6.55,2.82
14,15,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,-17.77,-11.95,-4.63,-0.24,-1.99,2.41,-7.76,-1.72
15,16,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,4.61,-2.49,5.66,0.92,9.88,9.62,8.84,0.67
16,17,3,42,1,702,195,540,RVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",63,9.97,10.09,13.9,14.29,15.61,18.59,10.78,9.67
17,18,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,5.4,3.54,8.49,5.68,6.66,7.51,9.52,5.42
18,19,3,42,1,702,195,540,RVF-ASS-WEAK,DISOWN,SON,no,"['0', '0', '0', '0', '0', '0']",63,-4.03,-4.6,5.64,3.93,2.27,8.22,8.6,5.77
19,20,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,14.32,14.67,13.33,15.86,18.67,15.04,10.28,13.16
20,21,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,-12.46,-14.67,-14.55,-14.98,-16.7,-15.18,-11.44,-13.77
21,22,2,23,1,353,101,342,RVF-ASS-WEAK,CANCER,KILL,no,"['0', '0', '0', '0', '0', '0']",63,-2.57,1.53,-4.33,0.68,-3.42,0.74,-3.53,1.33
22,23,3,55,1,715,234,132,RVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",63,17.78,16.1,17.01,16.21,22.05,14.36,10.28,11.63
23,24,4,51,1,1041,73,352,RVF-ASS-WEAK,BOWL,LANE,no,"['0', '0', '0', '0', '0', '0']",63,7.95,9.75,17.75,14,13.13,19.58,17.68,11.45
0,1,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,-2.25,1.41,-3.38,-0.5,-2.27,-1.93,-0.41,3.2
1,2,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,6.63,4.71,19.33,17.38,15.41,18.78,14.21,10.73
2,3,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,-5.05,-3.16,-2.97,-0.05,-0.59,1.13,-2.7,1.17
3,4,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,2.58,1.92,4.29,3.35,3.44,6.89,4.45,0.76
4,5,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,3.25,5.25,-0.1,2.79,5.36,0.67,-6.81,-2.21
5,6,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,-2.75,-6.4,-4.52,-6.61,-6.38,-7.07,-2.42,-7.74
6,7,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,19.15,22.76,18.23,18.48,25.73,18.65,12.07,14.67
7,8,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,0,0,0,0,0,0,0,0
8,9,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,10.78,9.61,13.85,14.22,15.15,15.31,8.76,9.42
9,10,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,0,0,0,0,0,0,0,0
10,11,1,100,1,100,16,591,RVF-ASS-WEAK,ARMOR,TIN,no,"['0', '0', '0', '0', '0', '0']",64,-8.73,-7.85,-6.54,-4.68,-5.54,-4.22,-5.69,-5.54
11,12,3,79,1,739,55,521,RVF-ASS-WEAK,BLIND,SIDE,no,"['0', '0', '0', '0', '0', '0']",64,-1.84,2.28,1.32,13.61,6.63,12.73,1.74,16.62
12,13,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,7.57,12,14.46,15.62,14.14,17.28,11.79,13.56
13,14,3,55,1,715,234,132,RVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",64,3.59,5.08,12.39,8,9.77,13.57,13.99,10.26
14,15,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,11.39,14.77,21.27,19.29,14.42,19.48,18.89,20.77
15,16,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",64,1.77,1.84,14.17,14.98,8.77,13.29,16.06,23.34
16,17,3,55,1,715,234,132,RVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",64,-3.95,-4.74,2.96,3.36,3.35,6.65,2.9,2.77
17,18,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,-16.32,-13.29,-2.1,0.16,-3.18,1.97,-1.63,3.18
18,19,3,55,1,715,234,132,RVF-ASS-WEAK,FAIL,CLASS,no,"['0', '0', '0', '0', '0', '0']",64,-20.86,-18.18,-21.76,-16.86,-19.57,-19.54,-22.15,-13.11
19,20,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,0,0,0,0,0,0,0,0
20,21,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,7.24,4.04,-2.52,-4.07,2.44,-6.7,-7.93,-10.1
21,22,2,34,1,364,247,362,RVF-ASS-WEAK,FIRM,LEGS,no,"['0', '0', '0', '0', '0', '0']",64,-13.48,-16.66,-14.88,-15.22,-14.19,-10.27,-12,-8.82
22,23,3,62,1,722,26,392,RVF-ASS-WEAK,BACTERIA,MOLD,no,"['0', '0', '0', '0', '0', '0']",64,0,0,0,0,0,0,0,0
23,24,4,68,1,1058,429,23,RVF-ASS-WEAK,PARK,AVENUE,no,"['0', '0', '0', '0', '0', '0']",64,-3.56,-6.61,-0.54,-6.43,-5.51,-4.12,2.76,-7.8
0,1,2,47,1,377,21,520,RVF-ASS-WEAK,ATTEND,SHOW,no,"['0', '0', '0', '0', '0', '0']",65,0,0,0,0,0,0,0,0
1,2,1,108,1,108,209,503,RVF-ASS-WEAK,DRIFT,SEA,no,"['0', '0', '0', '0', '0', '0']",65,16.53,20.45,17.19,21.9,20.89,19.16,15.03,9.03
