,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
2,3,1,112,2,112,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",151,-2.53,-3.47,-2.88,-3.35,-2.19,-4.44,-0.41,-1.5,-2.59
3,4,2,61,1,391,290,28,LVF-ASS-UNREL,GRIEF,BADGE,no,"['0', '0', '0', '0', '0', '0']",151,6.29,3.89,4.66,3.97,8.19,2.98,5.85,4.82,3.59
4,5,1,112,2,112,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",151,16.43,17.77,19.86,18.71,11.97,13.4,13.25,14.73,13.78
5,6,2,61,1,391,290,28,LVF-ASS-UNREL,GRIEF,BADGE,no,"['0', '0', '0', '0', '0', '0']",151,15.01,12.68,23.15,13.38,9.84,2.48,5.58,0.97,-11.36
6,7,1,112,2,112,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",151,9.09,6.48,16.54,5.19,3.39,4.06,-4.16,-6.67,-25.92
7,8,2,61,1,391,290,28,LVF-ASS-UNREL,GRIEF,BADGE,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
8,9,1,112,2,112,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",151,-0.87,4.88,2.85,2.22,-2.15,6.64,1.13,1.67,-1.67
9,10,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",151,30.56,24.77,34.59,28.64,27.19,16.84,25.58,20.06,14.53
10,11,1,112,2,112,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",151,8.13,2.89,5.61,6.76,4.65,4.64,7.54,4.39,7.02
11,12,3,123,2,783,148,370,LVF-ASS-UNREL,COMPOST,LUCK,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
12,13,4,65,1,1055,191,509,LVF-ASS-UNREL,DISCOVER,SERVE,no,"['0', '0', '0', '0', '0', '0']",151,8.92,8.37,8.83,11.37,14.58,12.88,21.41,11.02,13.99
13,14,3,61,1,721,184,452,LVF-ASS-UNREL,DESERT,POISE,no,"['0', '0', '0', '0', '0', '0']",151,12.86,13.82,13.85,14.34,13.32,9.33,12.93,7.32,6.05
14,15,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
15,16,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",151,3.32,9.18,7.24,7.62,6.27,4.28,10.39,6.25,6.62
16,17,3,54,1,714,154,594,LVF-ASS-UNREL,CONVENT,TONE,no,"['0', '0', '0', '0', '0', '0']",151,3.86,1.96,5.36,7.36,4.13,3.17,5.88,4.09,3.31
17,18,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",151,8.09,3.16,9.73,9.6,5.43,5.41,7.52,6.7,4.58
18,19,3,54,1,714,154,594,LVF-ASS-UNREL,CONVENT,TONE,no,"['0', '0', '0', '0', '0', '0']",151,12.08,8.61,12.02,13.34,9.54,6.41,12.92,7.82,3.4
19,20,4,65,1,1055,191,509,LVF-ASS-UNREL,DISCOVER,SERVE,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
20,21,4,65,1,1055,191,509,LVF-ASS-UNREL,DISCOVER,SERVE,no,"['0', '0', '0', '0', '0', '0']",151,12.2,17.59,17.65,15.02,9.94,13.55,12.41,13.46,7.16
21,22,2,61,1,391,290,28,LVF-ASS-UNREL,GRIEF,BADGE,no,"['0', '0', '0', '0', '0', '0']",151,-20.5,-23.47,-21.42,-19.56,-19.34,-16.94,-22.31,-19.29,-15.46
22,23,3,61,1,721,184,452,LVF-ASS-UNREL,DESERT,POISE,no,"['0', '0', '0', '0', '0', '0']",151,-7.59,-2.04,-2.35,-2.72,-4.42,-1.8,-3.4,-2.54,-4.07
23,24,4,65,1,1055,191,509,LVF-ASS-UNREL,DISCOVER,SERVE,no,"['0', '0', '0', '0', '0', '0']",151,-4.34,-10.98,-11.26,-6.6,2.14,-6.74,0.84,-3.47,-0.44
0,1,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",152,10.47,17.23,10.99,18.68,12.2,20.02,19.82,21.21,26.42
1,2,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,2.14,-3.56,2.73,1.64,-3.59,-9.68,-0.28,-4.87,1.48
2,3,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,1.86,1.44,2.49,1.09,2.75,2.03,3.2,0.79,3.17
3,4,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",152,-1.21,-4.58,-4.74,-3.56,-0.64,-4.25,-1.65,-2.91,-6.16
4,5,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,16.93,17.99,21.59,15.21,11.64,12.29,10.17,8.09,6.42
5,6,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",152,18.39,16.08,25.24,16.24,15.61,10.14,13.94,12.26,8.02
6,7,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,28.08,30.56,37.19,21.41,18.6,17.69,12.5,8.98,-8.91
7,8,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
8,9,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,20.33,17.52,26.75,19.04,16.45,8.54,15.76,12.52,10.99
9,10,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",152,-0.75,2.91,0.96,0.68,-0.53,9.79,-0.4,-0.23,-3.49
10,11,1,124,2,124,570,14,LVF-ASS-UNREL,SUSTAIN,APPLY,no,"['0', '0', '0', '0', '0', '0']",152,7.14,6.82,6.7,5.79,7.58,4.23,5.71,4.76,1.35
11,12,3,139,2,799,632,653,LVF-ASS-UNREL,VOLTAGE,WISH,no,"['0', '0', '0', '0', '0', '0']",152,-7.43,-1.77,-1.04,-1.72,-5.81,2.6,-6.48,-2.84,-4.34
12,13,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",152,3.78,6.38,7.33,6.3,7.42,5.89,6.44,5.69,3.68
13,14,3,64,1,724,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",152,9.46,12.57,6.87,11.89,12.44,12.35,7.91,9.53,7.43
14,15,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",152,6.18,6.6,5.24,10.78,6.45,6.9,4.3,7.45,1.05
15,16,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
16,17,3,61,1,721,184,452,LVF-ASS-UNREL,DESERT,POISE,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
17,18,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
18,19,3,61,1,721,184,452,LVF-ASS-UNREL,DESERT,POISE,no,"['0', '0', '0', '0', '0', '0']",152,3.25,0.38,7.83,4.12,-6.04,-2.44,-4.45,-4.48,-2.89
19,20,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
20,21,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",152,-6.56,-4.33,-1.06,-5.73,-9.81,-3.81,-10.44,-5.87,-15.15
21,22,2,73,1,403,473,279,LVF-ASS-UNREL,RADAR,GOAL,no,"['0', '0', '0', '0', '0', '0']",152,-6.45,-5.63,-8.99,-9.32,-9.21,-0.57,-6.23,-5.02,-3.61
22,23,3,64,1,724,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
23,24,4,67,1,1057,235,480,LVF-ASS-UNREL,FAILURE,REGULAR,no,"['0', '0', '0', '0', '0', '0']",152,-9.13,-16.44,-8.98,-18.23,-9.1,-19.75,-14.94,-21.2,-15.05
0,1,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",153,18.38,17.98,18.37,17.34,17.98,17.4,15.47,14.76,5.17
1,2,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,13.86,4.78,7.14,6.94,11.8,-2.55,7.12,0.09,1.33
2,3,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,7.12,1.99,5.29,2.88,6.64,-2.93,5.34,0.77,3.24
3,4,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",153,7.65,1.99,6.05,2.78,7.06,-2.71,3.12,0.73,-0.05
4,5,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
5,6,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
6,7,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,25.14,27.16,25.39,34.62,22.76,24.6,25.9,25.46,12.35
7,8,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",153,8.63,5.35,11.7,8.11,5.01,-0.45,1.88,1.64,-3.33
8,9,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,26.78,20.71,29.76,23.13,23,13.8,20.06,17,8.57
9,10,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
10,11,1,137,2,137,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,10.54,12.5,9.32,17.22,11.23,15.14,18.68,21.18,18.81
11,12,3,141,2,801,183,38,LVF-ASS-UNREL,DEBRIS,BASIC,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
12,13,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
13,14,3,74,1,734,566,550,LVF-ASS-UNREL,SUM,STAGE,no,"['0', '0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
14,15,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",153,8.34,8.15,7.43,11.18,9.29,11.54,12.8,9.66,4.88
15,16,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
16,17,3,64,1,724,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
17,18,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",153,-9.65,-8.86,-9.31,-10.17,-5.74,-2.38,-3.7,-4.86,-4.6
18,19,3,64,1,724,519,508,LVF-ASS-UNREL,SHORE,SENSE,no,"['0', '0', '0', '0', '0', '0']",153,6.64,6.86,6.29,7.49,1.83,2.69,6.77,5.49,3.92
19,20,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",153,-0.23,3.95,1.28,5.54,-1.33,5.42,1.26,4.78,2.58
20,21,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",153,14.23,12.72,14.92,13.41,12,11.17,14.06,13.76,13.12
21,22,2,80,1,410,623,373,LVF-ASS-UNREL,UPLIFT,MAIL,no,"['0', '0', '0', '0', '0', '0']",153,2.48,3.04,2.03,0.08,4.26,1.4,0.18,2.77,-5.87
22,23,3,74,1,734,566,550,LVF-ASS-UNREL,SUM,STAGE,no,"['0', '0', '0', '0', '0', '0']",153,-0.38,6.82,1.18,7.2,3.83,9.42,7.54,11,7.43
23,24,4,75,1,1065,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",153,19.28,10.6,16.66,16.27,18.09,7.7,12.87,7.88,-0.39
0,1,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",154,16.71,17.38,18.59,16.71,11.65,17.59,10.8,15.2,4.93
1,2,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,-4.49,-13.71,-4.84,-6.96,-7.86,-18.74,-7.19,-11.96,-4.13
2,3,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
3,4,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",154,4.53,-0.59,1.49,2.2,6.83,-0.62,2.34,-0.56,-0.35
4,5,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,2.52,5.17,4.01,5.05,2.48,3.93,5.88,6.62,6.57
5,6,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
6,7,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,-2.99,8.45,5.24,2.48,-7.05,9.03,-4.55,2.42,-11.85
7,8,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",154,10,9.49,13.21,9.01,7.56,4.22,6.67,2.82,5.05
8,9,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
9,10,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",154,11.85,12.68,20.2,10.17,5.75,9.21,4.42,6.46,1.6
10,11,1,141,2,141,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",154,3.62,1.44,-2.67,6.18,9.32,3.37,11.43,5.21,9.63
11,12,3,191,2,851,624,345,LVF-ASS-UNREL,USER,KITE,no,"['0', '0', '0', '0', '0', '0']",154,10.66,3.89,16.27,0.77,3.55,-0.54,-3.19,-6.76,-7.1
12,13,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",154,14.68,16.56,15.06,10.51,14,13.53,14.08,8.84,6.54
13,14,3,98,1,758,203,43,LVF-ASS-UNREL,DOGMA,BEAT,no,"['0', '0', '0', '0', '0', '0']",154,11.04,13.6,11.37,16.98,11.57,10.37,16.48,17.69,13.17
14,15,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
15,16,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",154,11.21,5.65,12.29,11.79,11.6,7.5,14.61,19.6,12.94
16,17,3,74,1,734,566,550,LVF-ASS-UNREL,SUM,STAGE,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
17,18,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",154,-3.75,-3.92,2.33,-6.93,-2.82,-7.92,-2.96,-7.32,-13.09
18,19,3,74,1,734,566,550,LVF-ASS-UNREL,SUM,STAGE,no,"['0', '0', '0', '0', '0', '0']",154,-4.65,-5.32,-7.3,-6.4,-5.35,-11.55,-5.81,-11.92,-8.43
19,20,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",154,-2.66,-4.42,-2.96,-3.05,-5.1,-5.52,-2.41,-3.17,-4.71
20,21,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",154,-1.86,-1.41,-6.01,1.35,3.55,1.03,5.46,4.73,0.3
21,22,2,85,1,415,618,243,LVF-ASS-UNREL,TUSSLE,FIELD,no,"['0', '0', '0', '0', '0', '0']",154,8.16,12.8,7.34,15.89,7.57,12.66,8.7,9.54,0.62
22,23,3,98,1,758,203,43,LVF-ASS-UNREL,DOGMA,BEAT,no,"['0', '0', '0', '0', '0', '0']",154,-10.64,-4.24,-8.7,-7.31,-5.73,-3.98,-7.22,-5.68,-9.34
23,24,4,84,1,1074,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",154,0.97,2.29,5.01,0.29,-3.06,-3.81,-3.16,-3.45,-9.93
0,1,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",155,4.92,8.79,1.37,15.69,3.58,9.15,12.79,15.21,12.65
1,2,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,-11.11,-10.87,-10.8,-7.1,-7.91,-8.39,-4.31,-3.78,3.79
2,3,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,12.87,10.56,13.72,10.08,11.05,5.25,10.4,7.22,6.55
3,4,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
4,5,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,11.96,9.57,11.13,10.27,9.04,9.21,8.28,6.51,6.22
5,6,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
6,7,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,5.49,9.27,7.79,14.81,4.84,10.99,14.69,17.18,15.35
7,8,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",155,2.82,8.86,9.7,6.16,1.72,0.64,0.25,1.78,-5.87
8,9,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,25.53,21.44,28.89,25.49,19.22,21.26,21.2,20.41,14.32
9,10,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",155,7.73,4.22,5.9,9.21,10.42,4.13,11.86,9.17,10.9
10,11,1,147,2,147,564,469,LVF-ASS-UNREL,STROKE,PURPOSE,no,"['0', '0', '0', '0', '0', '0']",155,6.06,2.04,6.78,5.23,8.52,1.86,5.68,1.47,1.22
11,12,3,201,2,861,418,96,LVF-ASS-UNREL,ORATION,BUY,no,"['0', '0', '0', '0', '0', '0']",155,5.58,-1.31,7.54,1.31,4.65,-2.38,2.2,-2.75,0.35
12,13,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",155,5.79,8.72,6.52,7.11,2.02,10.27,5.73,6.18,9.22
13,14,3,110,1,770,654,133,LVF-ASS-UNREL,WITCH,CLERGY,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",155,3.6,7.06,6.91,4.07,-1,11.05,-1.21,1.41,-1.4
14,15,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0']",155,-16.91,-12.89,-24.24,-19.57,-9.87,-3.46,-5.37,-9.19,-1.49
15,16,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0', '0']",155,1.14,-9.68,-5.35,-2.95,11.31,-7.72,8.15,-3.81,-0.36
16,17,3,98,1,758,203,43,LVF-ASS-UNREL,DOGMA,BEAT,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
17,18,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0']",155,10.01,11.72,20.85,13.67,5.16,5.62,5.5,6.67,2.41
18,19,3,98,1,758,203,43,LVF-ASS-UNREL,DOGMA,BEAT,no,"['0', '0', '0', '0', '0', '0']",155,-24.1,-15.55,-18.66,-24.27,-26,-16.5,-24.77,-20.93,-15.16
19,20,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",155,7.24,12.18,9.51,13.55,7.84,11.7,10.5,10.29,7.19
20,21,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",155,8.37,12.25,4.37,11.78,10.48,18.08,9.8,15.75,7.42
21,22,2,88,1,418,304,552,LVF-ASS-UNREL,HEAP,STAND,no,"['0', '0', '0', '0', '0', '0']",155,6.85,9.37,6.5,5.92,3.6,8.72,2.72,6.67,-5.26
22,23,3,110,1,770,654,133,LVF-ASS-UNREL,WITCH,CLERGY,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
23,24,4,94,1,1084,546,275,LVF-ASS-UNREL,SPEED,GET,no,"['0', '0', '0', '0', '0', '0']",155,14.73,9.61,16.21,12.67,11.66,3.98,10.91,7.34,1.54
0,1,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",156,-8.15,-6.93,-10.37,-1.82,-3.71,-1.06,4.63,5.79,13.14
1,2,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,10.04,1.56,8.74,4.63,11.83,-3.32,5.12,0.03,2.18
2,3,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,0,0,0,0,0,0,0,0,0
3,4,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",156,13.63,12.61,11.71,9.9,7.43,12.28,5.11,8.55,0.24
4,5,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,27.25,28.29,37.46,23.76,20.78,24.43,17.64,23.74,14.46
5,6,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",156,28.54,29.27,32.52,25.07,21.8,21.54,21,17.15,9.52
6,7,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,20.2,16.4,20.38,16,20.68,18.57,18.11,16.42,14.16
7,8,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",156,10.08,11.44,12.72,9.14,9.04,6.12,6.27,2.86,13.65
8,9,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,11.65,11.61,16.28,10.18,5.98,7.21,6.93,6.5,4.73
9,10,2,116,2,446,451,339,LVF-ASS-UNREL,POINT,KEPT,no,"['0', '0', '0', '0', '0', '0']",156,0,0,0,0,0,0,0,0,0
10,11,1,150,2,150,465,582,LVF-ASS-UNREL,PROMPT,TERM,no,"['0', '0', '0', '0', '0', '0']",156,-2.59,1.22,-2.33,2.45,3.81,4.45,5.68,7.05,8.87
11,12,3,205,2,865,397,41,LVF-ASS-UNREL,MONKEY,BEACH,no,"['0', '0', '0', '0', '0', '0']",156,-5.91,-6.98,-4.38,3.47,-3.7,-6.22,4.56,3.1,0.89
12,13,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0']",156,2.99,4.33,6.06,5.18,4.44,3.53,6.9,2.81,3.1
13,14,3,123,2,783,148,370,LVF-ASS-UNREL,COMPOST,LUCK,no,"['0', '0', '0', '0', '0', '0']",156,20.91,24,23.11,24.74,21.85,22.84,16.53,16.42,3.69
14,15,4,100,1,1090,68,436,LVF-ASS-UNREL,BOOTED,PERIOD,no,"['0', '0', '0', '0', '0', '0']",156,14.48,8.84,6.17,8.01,5.18,13.44,13.59,15.17,12.97
15,16,4,100,1,1090,68,436,LVF-ASS-UNREL,BOOTED,PERIOD,no,"['0', '0', '0', '0', '0', '0']",156,9.55,11.15,18.72,10.07,6.07,13.31,2.26,-2.63,2.07
16,17,3,110,1,770,654,133,LVF-ASS-UNREL,WITCH,CLERGY,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",156,0.35,-5.09,-1.65,-1.08,5.13,-4.31,0.54,-7.01,-3.44
17,18,4,100,1,1090,68,436,LVF-ASS-UNREL,BOOTED,PERIOD,no,"['0', '0', '0', '0', '0', '0']",156,0,0,0,0,0,0,0,0,0
18,19,3,110,1,770,654,133,LVF-ASS-UNREL,WITCH,CLERGY,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",156,-1,2.11,3.44,6.05,-1.07,-0.64,1.32,0.49,-2.31
19,20,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0']",156,-0.69,-1.1,-1.84,0.13,2.66,-2.11,0.33,-1.61,-2.03
20,21,4,96,1,1086,406,596,LVF-ASS-UNREL,MUSE,TOOL,no,"['0', '0', '0', '0', '0', '0']",156,-2.83,-4.54,-2.46,-8.44,-0.96,-10.25,-9.18,-13.44,-17.81
21,22,2,89,1,419,249,314,LVF-ASS-UNREL,FLEX,HITCH,no,"['0', '0', '0', '0', '0', '0']",156,4.5,1.69,-2.93,9.95,5.04,1.36,10.61,7.14,6.31
22,23,3,123,2,783,148,370,LVF-ASS-UNREL,COMPOST,LUCK,no,"['0', '0', '0', '0', '0', '0']",156,-1.15,3.45,-0.22,4.65,2.78,7.2,4.34,6.17,6.28
